+--------+-----------+------------+----------------+--------------------------------------------------------+------------------------------------------------------------------+-----------------------------------+-----------+-----------------------------------+-----------+--------------+---------------------+---------------------+
| League | Year      | GameDate   | GameID         | BoxScoreURL                                            | PlayByPlayURL                                                    | HomeNameFull                      | HomeName3 | AwayNameFull                      | AwayName3 | HaveBoxScore | HavePlayByPlay      | AnalyzedPlayByPlay  |
| NBA    | 2005-2006 | 2006-01-14 | 20060114LALGSW | http://www.nba.com/games/20060114/LALGSW/boxscore.html | http://scores.nba.com/games/20060114/LALGSW/PlayByPlayPrint.html | Golden State Warriors             | GOS       | Los Angeles Lakers                | LAL       | NULL         | 2006-02-28 21:46:22 | 2006-03-26 19:27:09 |
| NBA    | 2005-2006 | 2006-01-14 | 20060114MEMSAS | http://www.nba.com/games/20060114/MEMSAS/boxscore.html | http://scores.nba.com/games/20060114/MEMSAS/PlayByPlayPrint.html | San Antonio Spurs                 | SAN       | Memphis Grizzlies                 | MEM       | NULL         | 2006-02-28 21:46:29 | 2006-03-26 19:43:34 |
| NBA    | 2005-2006 | 2006-01-14 | 20060114MIAUTA | http://www.nba.com/games/20060114/MIAUTA/boxscore.html | http://scores.nba.com/games/20060114/MIAUTA/PlayByPlayPrint.html | Utah Jazz                         | UTH       | Miami Heat                        | MIA       | NULL         | 2006-02-28 21:46:35 | 2006-03-26 19:45:22 |
| NBA    | 2005-2006 | 2006-01-14 | 20060114NJNDAL | http://www.nba.com/games/20060114/NJNDAL/boxscore.html | http://scores.nba.com/games/20060114/NJNDAL/PlayByPlayPrint.html | Dallas Maverics                   | DAL       | New Jersey Nets                   | NJN       | NULL         | 2006-02-28 21:46:42 | 2006-03-26 20:20:12 |
| NBA    | 2005-2006 | 2006-01-14 | 20060114NOKHOU | http://www.nba.com/games/20060114/NOKHOU/boxscore.html | http://scores.nba.com/games/20060114/NOKHOU/PlayByPlayPrint.html | Houston Rockets                   | HOU       | New Orleans/Oklahoma City Hornets | NOK       | NULL         | 2006-02-28 21:46:48 | 2006-03-26 20:24:55 |
| NBA    | 2005-2006 | 2006-01-14 | 20060114SEALAC | http://www.nba.com/games/20060114/SEALAC/boxscore.html | http://scores.nba.com/games/20060114/SEALAC/PlayByPlayPrint.html | Los Angeles Clippers              | LAC       | Seattle Supersonics               | SEA       | NULL         | 2006-02-28 21:46:54 | 2006-03-26 20:27:00 |
| NBA    | 2005-2006 | 2006-01-14 | 20060114WASATL | http://www.nba.com/games/20060114/WASATL/boxscore.html | http://scores.nba.com/games/20060114/WASATL/PlayByPlayPrint.html | Atlanta Hawks                     | ATL       | Washington Wizards                | WAS       | NULL         | 2006-02-28 21:47:01 | 2006-03-26 20:32:43 |
| NBA    | 2005-2006 | 2006-01-15 | 20060115CLEPOR | http://www.nba.com/games/20060115/CLEPOR/boxscore.html | http://scores.nba.com/games/20060115/CLEPOR/PlayByPlayPrint.html | Portland Trailblazers             | POR       | Cleveland Cavaliers               | CLE       | NULL         | 2006-02-28 21:47:08 | 2006-03-26 21:18:04 |
| NBA    | 2005-2006 | 2006-01-15 | 20060115NYKTOR | http://www.nba.com/games/20060115/NYKTOR/boxscore.html | http://scores.nba.com/games/20060115/NYKTOR/PlayByPlayPrint.html | Toronto Raptors                   | TOR       | New York Knicks                   | NYK       | NULL         | 2006-02-28 21:47:14 | 2006-03-26 21:44:30 |
| NBA    | 2005-2006 | 2006-01-15 | 20060115ORLSAC | http://www.nba.com/games/20060115/ORLSAC/boxscore.html | http://scores.nba.com/games/20060115/ORLSAC/PlayByPlayPrint.html | Sacramento Kings                  | SAC       | Orlando Magic                     | ORL       | NULL         | 2006-02-28 21:47:19 | 2006-03-26 21:27:41 |
| NBA    | 2005-2006 | 2006-01-16 | 20060116BOSDET | http://www.nba.com/games/20060116/BOSDET/boxscore.html | http://scores.nba.com/games/20060116/BOSDET/PlayByPlayPrint.html | Detroit Pistons                   | DET       | Boston Celtics                    | BOS       | NULL         | 2006-02-28 21:47:25 | 2006-03-28 21:19:25 |
| NBA    | 2005-2006 | 2006-01-16 | 20060116DENCHI | http://www.nba.com/games/20060116/DENCHI/boxscore.html | http://scores.nba.com/games/20060116/DENCHI/PlayByPlayPrint.html | Chicago Bulls                     | CHI       | Denver Nuggets                    | DEN       | NULL         | 2006-02-28 21:47:31 | 2006-03-28 21:23:45 |
| NBA    | 2005-2006 | 2006-01-16 | 20060116HOUATL | http://www.nba.com/games/20060116/HOUATL/boxscore.html | http://scores.nba.com/games/20060116/HOUATL/PlayByPlayPrint.html | Atlanta Hawks                     | ATL       | Houston Rockets                   | HOU       | NULL         | 2006-02-28 21:47:37 | 2006-03-28 21:26:29 |
| NBA    | 2005-2006 | 2006-01-16 | 20060116INDNJN | http://www.nba.com/games/20060116/INDNJN/boxscore.html | http://scores.nba.com/games/20060116/INDNJN/PlayByPlayPrint.html | New Jersey Nets                   | NJN       | Indianapolis Pacers               | IND       | NULL         | 2006-02-28 21:47:42 | 2006-03-28 21:29:40 |
| NBA    | 2005-2006 | 2006-01-16 | 20060116MIALAL | http://www.nba.com/games/20060116/MIALAL/boxscore.html | http://scores.nba.com/games/20060116/MIALAL/PlayByPlayPrint.html | Los Angeles Lakers                | LAL       | Miami Heat                        | MIA       | NULL         | 2006-02-28 21:47:48 | 2006-04-05 02:20:45 |
| NBA    | 2005-2006 | 2006-01-16 | 20060116MILDAL | http://www.nba.com/games/20060116/MILDAL/boxscore.html | http://scores.nba.com/games/20060116/MILDAL/PlayByPlayPrint.html | Dallas Maverics                   | DAL       | Milwaukee Bucks                   | MIL       | NULL         | 2006-02-28 21:47:53 | 2006-03-28 21:35:37 |
| NBA    | 2005-2006 | 2006-01-16 | 20060116MINNYK | http://www.nba.com/games/20060116/MINNYK/boxscore.html | http://scores.nba.com/games/20060116/MINNYK/PlayByPlayPrint.html | New York Knicks                   | NYK       | Minnesota Timberwolves            | MIN       | NULL         | 2006-02-28 21:47:58 | 2006-03-28 21:42:44 |
| NBA    | 2005-2006 | 2006-01-16 | 20060116NOKCHA | http://www.nba.com/games/20060116/NOKCHA/boxscore.html | http://scores.nba.com/games/20060116/NOKCHA/PlayByPlayPrint.html | Charlotte Bobcats                 | CHA       | New Orleans/Oklahoma City Hornets | NOK       | NULL         | 2006-02-28 21:48:03 | 2006-03-28 21:45:14 |
| NBA    | 2005-2006 | 2006-01-16 | 20060116PHIWAS | http://www.nba.com/games/20060116/PHIWAS/boxscore.html | http://scores.nba.com/games/20060116/PHIWAS/PlayByPlayPrint.html | Washington Wizards                | WAS       | Philadelphia 76ers                | PHL       | NULL         | 2006-02-28 21:48:10 | 2006-03-28 21:47:36 |
| NBA    | 2005-2006 | 2006-01-16 | 20060116SASMEM | http://www.nba.com/games/20060116/SASMEM/boxscore.html | http://scores.nba.com/games/20060116/SASMEM/PlayByPlayPrint.html | Memphis Grizzlies                 | MEM       | San Antonio Spurs                 | SAN       | NULL         | 2006-02-28 21:48:16 | 2006-03-28 21:52:37 |
| NBA    | 2005-2006 | 2006-01-16 | 20060116SEAGSW | http://www.nba.com/games/20060116/SEAGSW/boxscore.html | http://scores.nba.com/games/20060116/SEAGSW/PlayByPlayPrint.html | Golden State Warriors             | GOS       | Seattle Supersonics               | SEA       | NULL         | 2006-02-28 21:48:22 | 2006-03-28 22:06:50 |
| NBA    | 2005-2006 | 2006-01-16 | 20060116UTALAC | http://www.nba.com/games/20060116/UTALAC/boxscore.html | http://scores.nba.com/games/20060116/UTALAC/PlayByPlayPrint.html | Los Angeles Clippers              | LAC       | Utah Jazz                         | UTH       | NULL         | 2006-02-28 21:48:28 | 2006-03-28 22:15:08 |
| NBA    | 2005-2006 | 2006-01-17 | 20060117PHXSAC | http://www.nba.com/games/20060117/PHXSAC/boxscore.html | http://scores.nba.com/games/20060117/PHXSAC/PlayByPlayPrint.html | Sacramento Kings                  | SAC       | Phoenix Suns                      | PHX       | NULL         | 2006-02-28 21:48:35 | 2006-03-29 20:27:51 |
| NBA    | 2005-2006 | 2006-01-17 | 20060117TORUTA | http://www.nba.com/games/20060117/TORUTA/boxscore.html | http://scores.nba.com/games/20060117/TORUTA/PlayByPlayPrint.html | Utah Jazz                         | UTH       | Toronto Raptors                   | TOR       | NULL         | 2006-02-28 21:48:41 | 2006-03-29 20:33:07 |
| NBA    | 2005-2006 | 2006-01-18 | 20060118CHAIND | http://www.nba.com/games/20060118/CHAIND/boxscore.html | http://scores.nba.com/games/20060118/CHAIND/PlayByPlayPrint.html | Indianapolis Pacers               | IND       | Charlotte Bobcats                 | CHA       | NULL         | 2006-02-28 21:48:50 | 2006-03-29 20:39:45 |
| NBA    | 2005-2006 | 2006-01-18 | 20060118CLEDEN | http://www.nba.com/games/20060118/CLEDEN/boxscore.html | http://scores.nba.com/games/20060118/CLEDEN/PlayByPlayPrint.html | Denver Nuggets                    | DEN       | Cleveland Cavaliers               | CLE       | NULL         | 2006-02-28 21:48:57 | 2006-03-29 20:41:41 |
| NBA    | 2005-2006 | 2006-01-18 | 20060118DALHOU | http://www.nba.com/games/20060118/DALHOU/boxscore.html | http://scores.nba.com/games/20060118/DALHOU/PlayByPlayPrint.html | Houston Rockets                   | HOU       | Dallas Maverics                   | DAL       | NULL         | 2006-02-28 21:49:02 | 2006-03-29 20:43:22 |
| NBA    | 2005-2006 | 2006-01-18 | 20060118DETATL | http://www.nba.com/games/20060118/DETATL/boxscore.html | http://scores.nba.com/games/20060118/DETATL/PlayByPlayPrint.html | Atlanta Hawks                     | ATL       | Detroit Pistons                   | DET       | NULL         | 2006-02-28 21:49:08 | 2006-03-29 20:45:32 |
| NBA    | 2005-2006 | 2006-01-18 | 20060118MEMNOK | http://www.nba.com/games/20060118/MEMNOK/boxscore.html | http://scores.nba.com/games/20060118/MEMNOK/PlayByPlayPrint.html | New Orleans/Oklahoma City Hornets | NOK       | Memphis Grizzlies                 | MEM       | NULL         | 2006-02-28 21:49:13 | 2006-03-29 20:47:05 |
| NBA    | 2005-2006 | 2006-01-18 | 20060118MILSAS | http://www.nba.com/games/20060118/MILSAS/boxscore.html | http://scores.nba.com/games/20060118/MILSAS/PlayByPlayPrint.html | San Antonio Spurs                 | SAN       | Milwaukee Bucks                   | MIL       | NULL         | 2006-02-28 21:49:19 | 2006-03-29 20:50:03 |
| NBA    | 2005-2006 | 2006-01-18 | 20060118MINBOS | http://www.nba.com/games/20060118/MINBOS/boxscore.html | http://scores.nba.com/games/20060118/MINBOS/PlayByPlayPrint.html | Boston Celtics                    | BOS       | Minnesota Timberwolves            | MIN       | NULL         | 2006-02-28 21:49:25 | 2006-03-29 21:13:13 |
| NBA    | 2005-2006 | 2006-01-18 | 20060118NJNPHI | http://www.nba.com/games/20060118/NJNPHI/boxscore.html | http://scores.nba.com/games/20060118/NJNPHI/PlayByPlayPrint.html | Philadelphia 76ers                | PHL       | New Jersey Nets                   | NJN       | NULL         | 2006-02-28 21:49:31 | 2006-03-29 21:14:55 |
| NBA    | 2005-2006 | 2006-01-18 | 20060118NYKCHI | http://www.nba.com/games/20060118/NYKCHI/boxscore.html | http://scores.nba.com/games/20060118/NYKCHI/PlayByPlayPrint.html | Chicago Bulls                     | CHI       | New York Knicks                   | NYK       | NULL         | 2006-02-28 21:49:38 | 2006-03-29 21:17:13 |
| NBA    | 2005-2006 | 2006-01-18 | 20060118PHXLAC | http://www.nba.com/games/20060118/PHXLAC/boxscore.html | http://scores.nba.com/games/20060118/PHXLAC/PlayByPlayPrint.html | Los Angeles Clippers              | LAC       | Phoenix Suns                      | PHX       | NULL         | 2006-02-28 21:49:45 | 2006-03-29 21:22:37 |
| NBA    | 2005-2006 | 2006-01-18 | 20060118TORPOR | http://www.nba.com/games/20060118/TORPOR/boxscore.html | http://scores.nba.com/games/20060118/TORPOR/PlayByPlayPrint.html | Portland Trailblazers             | POR       | Toronto Raptors                   | TOR       | NULL         | 2006-02-28 21:49:51 | 2006-03-29 21:25:01 |
| NBA    | 2005-2006 | 2006-01-18 | 20060118WASORL | http://www.nba.com/games/20060118/WASORL/boxscore.html | http://scores.nba.com/games/20060118/WASORL/PlayByPlayPrint.html | Orlando Magic                     | ORL       | Washington Wizards                | WAS       | NULL         | 2006-02-28 21:49:56 | 2006-03-29 21:29:29 |
| NBA    | 2005-2006 | 2006-01-19 | 20060119DETNYK | http://www.nba.com/games/20060119/DETNYK/boxscore.html | http://scores.nba.com/games/20060119/DETNYK/PlayByPlayPrint.html | New York Knicks                   | NYK       | Detroit Pistons                   | DET       | NULL         | 2006-02-28 21:50:02 | 2006-03-29 21:45:38 |
| NBA    | 2005-2006 | 2006-01-19 | 20060119LALSAC | http://www.nba.com/games/20060119/LALSAC/boxscore.html | http://scores.nba.com/games/20060119/LALSAC/PlayByPlayPrint.html | Sacramento Kings                  | SAC       | Los Angeles Lakers                | LAL       | NULL         | 2006-02-28 21:50:07 | 2006-03-29 21:47:09 |
| NBA    | 2005-2006 | 2006-01-20 | 20060120CLEGSW | http://www.nba.com/games/20060120/CLEGSW/boxscore.html | http://scores.nba.com/games/20060120/CLEGSW/PlayByPlayPrint.html | Golden State Warriors             | GOS       | Cleveland Cavaliers               | CLE       | NULL         | 2006-02-28 21:50:14 | 2006-03-29 21:53:36 |
| NBA    | 2005-2006 | 2006-01-20 | 20060120DALLAC | http://www.nba.com/games/20060120/DALLAC/boxscore.html | http://scores.nba.com/games/20060120/DALLAC/PlayByPlayPrint.html | Los Angeles Clippers              | LAC       | Dallas Maverics                   | DAL       | NULL         | 2006-02-28 21:50:20 | 2006-03-29 22:03:06 |
| NBA    | 2005-2006 | 2006-01-20 | 20060120HOUCHI | http://www.nba.com/games/20060120/HOUCHI/boxscore.html | http://scores.nba.com/games/20060120/HOUCHI/PlayByPlayPrint.html | Chicago Bulls                     | CHI       | Houston Rockets                   | HOU       | NULL         | 2006-02-28 21:50:26 | 2006-03-29 22:04:46 |
| NBA    | 2005-2006 | 2006-01-20 | 20060120INDMIN | http://www.nba.com/games/20060120/INDMIN/boxscore.html | http://scores.nba.com/games/20060120/INDMIN/PlayByPlayPrint.html | Minnesota Timberwolves            | MIN       | Indianapolis Pacers               | IND       | NULL         | 2006-02-28 21:50:33 | 2006-03-29 22:06:19 |
| NBA    | 2005-2006 | 2006-01-20 | 20060120LALPHX | http://www.nba.com/games/20060120/LALPHX/boxscore.html | http://scores.nba.com/games/20060120/LALPHX/PlayByPlayPrint.html | Phoenix Suns                      | PHX       | Los Angeles Lakers                | LAL       | NULL         | 2006-02-28 21:50:40 | 2006-03-29 22:07:32 |
| NBA    | 2005-2006 | 2006-01-20 | 20060120MEMPHI | http://www.nba.com/games/20060120/MEMPHI/boxscore.html | http://scores.nba.com/games/20060120/MEMPHI/PlayByPlayPrint.html | Philadelphia 76ers                | PHL       | Memphis Grizzlies                 | MEM       | NULL         | 2006-02-28 21:50:46 | 2006-03-29 22:12:42 |
| NBA    | 2005-2006 | 2006-01-20 | 20060120MILATL | http://www.nba.com/games/20060120/MILATL/boxscore.html | http://scores.nba.com/games/20060120/MILATL/PlayByPlayPrint.html | Atlanta Hawks                     | ATL       | Milwaukee Bucks                   | MIL       | NULL         | 2006-02-28 21:50:53 | 2006-03-29 22:14:00 |
| NBA    | 2005-2006 | 2006-01-20 | 20060120NJNBOS | http://www.nba.com/games/20060120/NJNBOS/boxscore.html | http://scores.nba.com/games/20060120/NJNBOS/PlayByPlayPrint.html | Boston Celtics                    | BOS       | New Jersey Nets                   | NJN       | NULL         | 2006-02-28 21:51:00 | 2006-03-29 22:34:13 |
| NBA    | 2005-2006 | 2006-01-20 | 20060120NOKWAS | http://www.nba.com/games/20060120/NOKWAS/boxscore.html | http://scores.nba.com/games/20060120/NOKWAS/PlayByPlayPrint.html | Washington Wizards                | WAS       | New Orleans/Oklahoma City Hornets | NOK       | NULL         | 2006-02-28 21:51:06 | 2006-03-29 22:32:43 |
| NBA    | 2005-2006 | 2006-01-20 | 20060120ORLCHA | http://www.nba.com/games/20060120/ORLCHA/boxscore.html | http://scores.nba.com/games/20060120/ORLCHA/PlayByPlayPrint.html | Charlotte Bobcats                 | CHA       | Orlando Magic                     | ORL       | NULL         | 2006-02-28 21:51:13 | 2006-03-29 22:20:15 |
| NBA    | 2005-2006 | 2006-01-20 | 20060120SASMIA | http://www.nba.com/games/20060120/SASMIA/boxscore.html | http://scores.nba.com/games/20060120/SASMIA/PlayByPlayPrint.html | Miami Heat                        | MIA       | San Antonio Spurs                 | SAN       | NULL         | 2006-02-28 21:51:20 | 2006-03-29 22:25:45 |
| NBA    | 2005-2006 | 2006-01-20 | 20060120TORSEA | http://www.nba.com/games/20060120/TORSEA/boxscore.html | http://scores.nba.com/games/20060120/TORSEA/PlayByPlayPrint.html | Seattle Supersonics               | SEA       | Toronto Raptors                   | TOR       | NULL         | 2006-02-28 21:51:26 | 2006-03-29 22:27:43 |
| NBA    | 2005-2006 | 2006-01-20 | 20060120UTADEN | http://www.nba.com/games/20060120/UTADEN/boxscore.html | http://scores.nba.com/games/20060120/UTADEN/PlayByPlayPrint.html | Denver Nuggets                    | DEN       | Utah Jazz                         | UTH       | NULL         | 2006-02-28 21:51:32 | 2006-03-29 22:29:00 |
| NBA    | 2005-2006 | 2006-01-21 | 20060121BOSNJN | http://www.nba.com/games/20060121/BOSNJN/boxscore.html | http://scores.nba.com/games/20060121/BOSNJN/PlayByPlayPrint.html | New Jersey Nets                   | NJN       | Boston Celtics                    | BOS       | NULL         | 2006-02-28 21:51:38 | 2006-04-01 15:59:18 |
| NBA    | 2005-2006 | 2006-01-21 | 20060121CHAMIL | http://www.nba.com/games/20060121/CHAMIL/boxscore.html | http://scores.nba.com/games/20060121/CHAMIL/PlayByPlayPrint.html | Milwaukee Bucks                   | MIL       | Charlotte Bobcats                 | CHA       | NULL         | 2006-02-28 21:51:43 | 2006-04-01 16:00:56 |
| NBA    | 2005-2006 | 2006-01-21 | 20060121CHIIND | http://www.nba.com/games/20060121/CHIIND/boxscore.html | http://scores.nba.com/games/20060121/CHIIND/PlayByPlayPrint.html | Indianapolis Pacers               | IND       | Chicago Bulls                     | CHI       | NULL         | 2006-02-28 21:51:49 | 2006-04-01 16:20:27 |
| NBA    | 2005-2006 | 2006-01-21 | 20060121CLEUTA | http://www.nba.com/games/20060121/CLEUTA/boxscore.html | http://scores.nba.com/games/20060121/CLEUTA/PlayByPlayPrint.html | Utah Jazz                         | UTH       | Cleveland Cavaliers               | CLE       | NULL         | 2006-02-28 21:51:55 | 2006-04-01 16:21:51 |
| NBA    | 2005-2006 | 2006-01-21 | 20060121NOKNYK | http://www.nba.com/games/20060121/NOKNYK/boxscore.html | http://scores.nba.com/games/20060121/NOKNYK/PlayByPlayPrint.html | New York Knicks                   | NYK       | New Orleans/Oklahoma City Hornets | NOK       | NULL         | 2006-02-28 21:52:01 | 2006-04-01 16:23:27 |
| NBA    | 2005-2006 | 2006-01-21 | 20060121SACORL | http://www.nba.com/games/20060121/SACORL/boxscore.html | http://scores.nba.com/games/20060121/SACORL/PlayByPlayPrint.html | Orlando Magic                     | ORL       | Sacramento Kings                  | SAC       | NULL         | 2006-02-28 21:52:08 | 2006-04-01 16:24:48 |
| NBA    | 2005-2006 | 2006-01-22 | 20060122DALPOR | http://www.nba.com/games/20060122/DALPOR/boxscore.html | http://scores.nba.com/games/20060122/DALPOR/PlayByPlayPrint.html | Portland Trailblazers             | POR       | Dallas Maverics                   | DAL       | NULL         | 2006-02-28 21:52:15 | 2006-04-01 16:28:50 |
| NBA    | 2005-2006 | 2006-01-22 | 20060122DENSAS | http://www.nba.com/games/20060122/DENSAS/boxscore.html | http://scores.nba.com/games/20060122/DENSAS/PlayByPlayPrint.html | San Antonio Spurs                 | SAN       | Denver Nuggets                    | DEN       | NULL         | 2006-02-28 21:52:22 | 2006-04-01 16:30:08 |
| NBA    | 2005-2006 | 2006-01-22 | 20060122GSWLAC | http://www.nba.com/games/20060122/GSWLAC/boxscore.html | http://scores.nba.com/games/20060122/GSWLAC/PlayByPlayPrint.html | Los Angeles Clippers              | LAC       | Golden State Warriors             | GOS       | NULL         | 2006-02-28 21:52:29 | 2006-04-01 16:49:53 |
| NBA    | 2005-2006 | 2006-01-22 | 20060122HOUDET | http://www.nba.com/games/20060122/HOUDET/boxscore.html | http://scores.nba.com/games/20060122/HOUDET/PlayByPlayPrint.html | Detroit Pistons                   | DET       | Houston Rockets                   | HOU       | NULL         | 2006-02-28 21:52:35 | 2006-04-01 16:51:38 |
| NBA    | 2005-2006 | 2006-01-22 | 20060122MEMWAS | http://www.nba.com/games/20060122/MEMWAS/boxscore.html | http://scores.nba.com/games/20060122/MEMWAS/PlayByPlayPrint.html | Washington Wizards                | WAS       | Memphis Grizzlies                 | MEM       | NULL         | 2006-02-28 21:52:41 | 2006-04-01 16:52:50 |
| NBA    | 2005-2006 | 2006-01-22 | 20060122PHIMIN | http://www.nba.com/games/20060122/PHIMIN/boxscore.html | http://scores.nba.com/games/20060122/PHIMIN/PlayByPlayPrint.html | Minnesota Timberwolves            | MIN       | Philadelphia 76ers                | PHL       | NULL         | 2006-02-28 21:52:47 | 2006-04-01 16:54:44 |
| NBA    | 2005-2006 | 2006-01-22 | 20060122SACMIA | http://www.nba.com/games/20060122/SACMIA/boxscore.html | http://scores.nba.com/games/20060122/SACMIA/PlayByPlayPrint.html | Miami Heat                        | MIA       | Sacramento Kings                  | SAC       | NULL         | 2006-02-28 21:52:53 | 2006-04-01 16:57:05 |
| NBA    | 2005-2006 | 2006-01-22 | 20060122SEAPHX | http://www.nba.com/games/20060122/SEAPHX/boxscore.html | http://scores.nba.com/games/20060122/SEAPHX/PlayByPlayPrint.html | Phoenix Suns                      | PHX       | Seattle Supersonics               | SEA       | NULL         | 2006-02-28 21:53:00 | 2006-04-01 17:56:54 |
| NBA    | 2005-2006 | 2006-01-22 | 20060122TORLAL | http://www.nba.com/games/20060122/TORLAL/boxscore.html | http://scores.nba.com/games/20060122/TORLAL/PlayByPlayPrint.html | Los Angeles Lakers                | LAL       | Toronto Raptors                   | TOR       | NULL         | 2006-02-28 21:53:06 | 2006-04-01 17:58:17 |
| NBA    | 2005-2006 | 2006-01-23 | 20060123HOUMIL | http://www.nba.com/games/20060123/HOUMIL/boxscore.html | http://scores.nba.com/games/20060123/HOUMIL/PlayByPlayPrint.html | Milwaukee Bucks                   | MIL       | Houston Rockets                   | HOU       | NULL         | 2006-02-28 21:53:13 | 2006-04-01 18:01:52 |
| NBA    | 2005-2006 | 2006-01-23 | 20060123INDATL | http://www.nba.com/games/20060123/INDATL/boxscore.html | http://scores.nba.com/games/20060123/INDATL/PlayByPlayPrint.html | Atlanta Hawks                     | ATL       | Indianapolis Pacers               | IND       | NULL         | 2006-02-28 21:53:19 | 2006-04-01 18:04:36 |
| NBA    | 2005-2006 | 2006-01-23 | 20060123LACGSW | http://www.nba.com/games/20060123/LACGSW/boxscore.html | http://scores.nba.com/games/20060123/LACGSW/PlayByPlayPrint.html | Golden State Warriors             | GOS       | Los Angeles Clippers              | LAC       | NULL         | 2006-02-28 21:53:25 | 2006-04-01 18:14:04 |
| NBA    | 2005-2006 | 2006-01-23 | 20060123NJNUTA | http://www.nba.com/games/20060123/NJNUTA/boxscore.html | http://scores.nba.com/games/20060123/NJNUTA/PlayByPlayPrint.html | Utah Jazz                         | UTH       | New Jersey Nets                   | NJN       | NULL         | 2006-02-28 21:53:32 | 2006-04-01 18:16:01 |
| NBA    | 2005-2006 | 2006-01-23 | 20060123NOKBOS | http://www.nba.com/games/20060123/NOKBOS/boxscore.html | http://scores.nba.com/games/20060123/NOKBOS/PlayByPlayPrint.html | Boston Celtics                    | BOS       | New Orleans/Oklahoma City Hornets | NOK       | NULL         | 2006-02-28 21:53:40 | 2006-04-01 18:17:08 |
| NBA    | 2005-2006 | 2006-01-23 | 20060123TORDEN | http://www.nba.com/games/20060123/TORDEN/boxscore.html | http://scores.nba.com/games/20060123/TORDEN/PlayByPlayPrint.html | Denver Nuggets                    | DEN       | Toronto Raptors                   | TOR       | NULL         | 2006-02-28 21:53:47 | 2006-04-01 18:18:36 |
| NBA    | 2005-2006 | 2006-01-24 | 20060124CHASAS | http://www.nba.com/games/20060124/CHASAS/boxscore.html | http://scores.nba.com/games/20060124/CHASAS/PlayByPlayPrint.html | San Antonio Spurs                 | SAN       | Charlotte Bobcats                 | CHA       | NULL         | 2006-02-28 21:53:55 | 2006-04-01 18:30:32 |
| NBA    | 2005-2006 | 2006-01-24 | 20060124DETMIN | http://www.nba.com/games/20060124/DETMIN/boxscore.html | http://scores.nba.com/games/20060124/DETMIN/PlayByPlayPrint.html | Minnesota Timberwolves            | MIN       | Detroit Pistons                   | DET       | NULL         | 2006-02-28 21:54:01 | 2006-04-01 18:31:33 |
| NBA    | 2005-2006 | 2006-01-24 | 20060124INDCLE | http://www.nba.com/games/20060124/INDCLE/boxscore.html | http://scores.nba.com/games/20060124/INDCLE/PlayByPlayPrint.html | Cleveland Cavaliers               | CLE       | Indianapolis Pacers               | IND       | NULL         | 2006-02-28 21:54:08 | 2006-04-01 18:38:42 |
| NBA    | 2005-2006 | 2006-01-24 | 20060124MEMMIA | http://www.nba.com/games/20060124/MEMMIA/boxscore.html | http://scores.nba.com/games/20060124/MEMMIA/PlayByPlayPrint.html | Miami Heat                        | MIA       | Memphis Grizzlies                 | MEM       | NULL         | 2006-02-28 21:54:15 | 2006-04-01 19:09:46 |
| NBA    | 2005-2006 | 2006-01-24 | 20060124PHXORL | http://www.nba.com/games/20060124/PHXORL/boxscore.html | http://scores.nba.com/games/20060124/PHXORL/PlayByPlayPrint.html | Orlando Magic                     | ORL       | Phoenix Suns                      | PHX       | NULL         | 2006-02-28 21:54:21 | 2006-04-01 19:11:12 |
| NBA    | 2005-2006 | 2006-01-24 | 20060124SACPHI | http://www.nba.com/games/20060124/SACPHI/boxscore.html | http://scores.nba.com/games/20060124/SACPHI/PlayByPlayPrint.html | Philadelphia 76ers                | PHL       | Sacramento Kings                  | SAC       | NULL         | 2006-02-28 21:54:26 | 2006-04-01 22:08:42 |
| NBA    | 2005-2006 | 2006-01-25 | 20060125CHAHOU | http://www.nba.com/games/20060125/CHAHOU/boxscore.html | http://scores.nba.com/games/20060125/CHAHOU/PlayByPlayPrint.html | Houston Rockets                   | HOU       | Charlotte Bobcats                 | CHA       | NULL         | 2006-02-28 21:54:32 | 2006-04-01 22:12:05 |
| NBA    | 2005-2006 | 2006-01-25 | 20060125CHITOR | http://www.nba.com/games/20060125/CHITOR/boxscore.html | http://scores.nba.com/games/20060125/CHITOR/PlayByPlayPrint.html | Toronto Raptors                   | TOR       | Chicago Bulls                     | CHI       | NULL         | 2006-02-28 21:54:38 | 2006-04-10 22:54:47 |
| NBA    | 2005-2006 | 2006-01-25 | 20060125CLEATL | http://www.nba.com/games/20060125/CLEATL/boxscore.html | http://scores.nba.com/games/20060125/CLEATL/PlayByPlayPrint.html | Atlanta Hawks                     | ATL       | Cleveland Cavaliers               | CLE       | NULL         | 2006-02-28 21:54:45 | 2006-04-01 22:38:24 |
| NBA    | 2005-2006 | 2006-01-25 | 20060125DALGSW | http://www.nba.com/games/20060125/DALGSW/boxscore.html | http://scores.nba.com/games/20060125/DALGSW/PlayByPlayPrint.html | Golden State Warriors             | GOS       | Dallas Maverics                   | DAL       | NULL         | 2006-02-28 21:54:50 | 2006-04-01 22:49:33 |
| NBA    | 2005-2006 | 2006-01-25 | 20060125DENPOR | http://www.nba.com/games/20060125/DENPOR/boxscore.html | http://scores.nba.com/games/20060125/DENPOR/PlayByPlayPrint.html | Portland Trailblazers             | POR       | Denver Nuggets                    | DEN       | NULL         | 2006-02-28 21:54:56 | 2006-04-01 22:51:04 |
